LLM,filename,word_combination,occurrences_dir1,occurrences_dir2,hallucination_ratio
GPT4,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Message name SET,17,17,1
GPT4,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Message entry ADD,17,17,1
GPT4,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Entry name SET,17,17,1
GPT4,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,Entry type SET,23,17,0.739130435
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,BehaviorSpecification nodes ADD,3,3,1
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Stimulus name SET,1,1,1
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Display name SET,1,1,1
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,StructuredNode name SET,2,0,0
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,StructuredNode ports ADD,2,2,1
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Stimulus ports ADD,1,1,1
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Display ports ADD,1,1,1
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Port pChannels ADD,3,2,0.666666667
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Channel pFrom SET,3,2,0.666666667
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Channel pTo SET,4,2,0.5
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,StructuredNode processes ADD,4,4,1
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Process name SET,4,4,1
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Port portExtension SET,2,1,0.5
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,StructuredNode nChannels ADD,4,4,1
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Channel nFrom SET,4,4,1
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Channel nTo SET,4,4,1
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Process processExtension SET,3,1,0.333333333
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,BehaviorSpecification name SET,2,0,0
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Port name SET,8,6,0.75
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Channel name SET,6,6,1
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Channel queueSize SET,5,5,1
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Channel rendezVous SET,7,5,0.714285714
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Channel message SET,5,5,1
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Message name SET,5,6,1.2
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Message entry ADD,5,5,1
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Entry name SET,5,5,1
GPT35,2024-02-13 16.44 00%20-%20DigitalCam%20Nominal-representations.aird.xes,Entry type SET,8,6,0.75
GPT35,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,Process name SET,8,8,1
GPT35,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,StructuredNode processes ADD,7,8,1.142857143
GPT35,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,StructuredNode nChannels ADD,14,8,0.571428571
GPT35,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,Channel nFrom SET,14,8,0.571428571
GPT35,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,Channel nTo SET,14,8,0.571428571
GPT35,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,Channel name SET,15,6,0.4
GPT35,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,Channel queueSize SET,14,4,0.285714286
GPT35,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,Channel rendezVous SET,16,4,0.25
GPT35,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,Channel message SET,14,4,0.285714286
GPT35,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,Message name SET,14,5,0.357142857
GPT35,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,Message entry ADD,14,4,0.285714286
GPT35,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,Entry name SET,15,4,0.266666667
GPT35,2024-02-13 16.59 00%20-%20DigitalCam%20Parallel-representations.aird.xes,Entry type SET,19,6,0.315789474
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,BehaviorSpecification nodes ADD,3,3,1
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Stimulus name SET,1,1,1
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Display name SET,1,1,1
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,StructuredNode ports ADD,3,4,1.333333333
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Stimulus ports ADD,2,2,1
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Display ports ADD,1,1,1
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Port pChannels ADD,3,3,1
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Channel pFrom SET,3,3,1
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Channel pTo SET,3,4,1.333333333
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,StructuredNode processes ADD,8,7,0.875
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Process name SET,8,7,0.875
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,StructuredNode nChannels ADD,12,6,0.5
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Channel nFrom SET,12,6,0.5
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Channel nTo SET,12,6,0.5
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Port portExtension SET,2,2,1
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Process processExtension SET,1,3,3
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Port name SET,6,8,1.333333333
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Channel name SET,28,6,0.214285714
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Channel rendezVous SET,13,5,0.384615385
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Channel queueSize SET,13,5,0.384615385
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Channel message SET,12,5,0.416666667
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Message name SET,12,5,0.416666667
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Message entry ADD,12,5,0.416666667
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Entry name SET,13,5,0.384615385
GPT35,2024-02-13 17.34 01%20-%20FIRFIRGCD-representations.aird.xes,Entry type SET,18,8,0.444444444
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,BehaviorSpecification nodes ADD,3,3,1
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,Stimulus name SET,1,1,1
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,Display name SET,1,1,1
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,StructuredNode ports ADD,2,3,1.5
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,Display ports ADD,1,1,1
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,Stimulus ports ADD,1,1,1
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,Port pChannels ADD,2,3,1.5
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,Channel pFrom SET,2,3,1.5
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,Channel pTo SET,2,4,2
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,StructuredNode processes ADD,4,2,0.5
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,Process name SET,5,2,0.4
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,Process processExtension SET,3,3,1
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,Port portExtension SET,1,2,2
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,StructuredNode nChannels ADD,4,4,1
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,Channel nFrom SET,4,4,1
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,Channel nTo SET,4,4,1
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,Port name SET,4,7,1.75
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,Channel name SET,6,6,1
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,Channel queueSize SET,3,0,0
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,Channel rendezVous SET,3,0,0
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,Channel message SET,3,5,1.666666667
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,Message name SET,3,5,1.666666667
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,Message entry ADD,3,5,1.666666667
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,Entry name SET,3,5,1.666666667
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,Entry type SET,5,5,1
GPT35,2024-02-14 14.40 02%20-%20RT%20App-representations.aird.xes,StructuredNode name SET,1,2,2
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,BehaviorSpecification nodes ADD,3,3,1
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,Stimulus name SET,1,1,1
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,Display name SET,1,1,1
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,StructuredNode ports ADD,2,3,1.5
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,Stimulus ports ADD,1,1,1
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,Display ports ADD,1,1,1
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,Port pChannels ADD,2,3,1.5
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,Channel pFrom SET,2,3,1.5
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,Channel pTo SET,2,4,2
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,StructuredNode processes ADD,4,4,1
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,Process name SET,4,4,1
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,Port portExtension SET,1,2,2
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,Process processExtension SET,1,2,2
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,StructuredNode nChannels ADD,5,9,1.8
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,Channel nFrom SET,5,9,1.8
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,Channel nTo SET,5,9,1.8
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,Port name SET,5,7,1.4
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,Channel name SET,7,2,0.285714286
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,Channel queueSize SET,4,1,0.25
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,Channel rendezVous SET,5,4,0.8
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,Channel message SET,5,4,0.8
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,Message name SET,5,4,0.8
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,Message entry ADD,5,4,0.8
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,Entry name SET,5,4,0.8
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,Entry type SET,7,7,1
GPT35,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,Channel direction SET,1,0,0
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,BehaviorSpecification nodes ADD,3,1,0.333333333
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,Stimulus ports ADD,2,2,1
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,StructuredNode ports ADD,4,2,0.5
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,Display ports ADD,2,1,0.5
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,Port pChannels ADD,4,6,1.5
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,Channel pFrom SET,4,7,1.75
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,Channel pTo SET,4,7,1.75
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,StructuredNode processes ADD,6,3,0.5
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,Process name SET,6,3,0.5
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,StructuredNode nChannels ADD,6,12,2
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,Channel nFrom SET,6,12,2
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,Channel nTo SET,6,12,2
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,Port portExtension SET,2,2,1
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,Process processExtension SET,2,1,0.5
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,Port name SET,8,6,0.75
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,Channel name SET,11,0,0
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,Channel queueSize SET,6,0,0
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,Channel rendezVous SET,6,0,0
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,Channel message SET,6,0,0
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,Message name SET,6,0,0
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,Message entry ADD,6,0,0
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,Entry name SET,6,0,0
GPT35,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,Entry type SET,6,0,0
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,BehaviorSpecification nodes ADD,3,1,0.333333333
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,Stimulus name SET,1,0,0
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,Display name SET,1,0,0
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,StructuredNode processes ADD,11,0,0
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,Process name SET,11,0,0
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,StructuredNode ports ADD,6,1,0.166666667
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,Stimulus ports ADD,3,2,0.666666667
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,Port pChannels ADD,6,20,3.333333333
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,Channel pFrom SET,6,10,1.666666667
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,Channel pTo SET,6,10,1.666666667
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,Port portExtension SET,3,0,0
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,StructuredNode nChannels ADD,11,0,0
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,Channel nFrom SET,11,10,0.909090909
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,Channel nTo SET,11,10,0.909090909
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,Display ports ADD,3,1,0.333333333
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,Process processExtension SET,3,0,0
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,Port name SET,12,12,1
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,Channel name SET,17,0,0
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,Channel queueSize SET,10,0,0
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,Channel rendezVous SET,10,0,0
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,Channel message SET,10,0,0
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,Message name SET,11,0,0
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,Message entry ADD,10,0,0
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,Entry name SET,10,0,0
GPT35,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,Entry type SET,11,0,0
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,BehaviorSpecification nodes ADD,3,3,1
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Stimulus name SET,1,1,1
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Display name SET,1,1,1
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,StructuredNode ports ADD,2,3,1.5
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Display ports ADD,1,1,1
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Port pChannels ADD,2,2,1
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Channel pFrom SET,2,2,1
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Channel pTo SET,2,2,1
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Stimulus ports ADD,1,1,1
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,StructuredNode processes ADD,5,0,0
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Process name SET,5,5,1
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Port portExtension SET,1,1,1
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Process processExtension SET,1,0,0
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,StructuredNode nChannels ADD,6,6,1
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Channel nFrom SET,6,6,1
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Channel nTo SET,6,6,1
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Port name SET,5,2,0.4
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Channel name SET,9,5,0.555555556
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Channel queueSize SET,6,5,0.833333333
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Channel rendezVous SET,6,5,0.833333333
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Channel message SET,6,5,0.833333333
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Message name SET,7,5,0.714285714
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Message entry ADD,6,5,0.833333333
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Entry name SET,6,5,0.833333333
GPT35,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,Entry type SET,9,7,0.777777778
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,BehaviorSpecification nodes ADD,3,3,1
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Stimulus name SET,1,1,1
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Display name SET,1,1,1
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,StructuredNode ports ADD,2,3,1.5
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Display ports ADD,1,1,1
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Port pChannels ADD,2,3,1.5
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Channel pFrom SET,2,3,1.5
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Channel pTo SET,2,4,2
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Stimulus ports ADD,1,1,1
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,StructuredNode processes ADD,5,3,0.6
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Process name SET,5,3,0.6
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Port portExtension SET,1,2,2
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Process processExtension SET,1,3,3
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,StructuredNode nChannels ADD,6,7,1.166666667
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Channel nFrom SET,6,7,1.166666667
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Channel nTo SET,6,7,1.166666667
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Port name SET,5,8,1.6
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Channel name SET,9,6,0.666666667
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Channel queueSize SET,6,5,0.833333333
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Channel rendezVous SET,6,7,1.166666667
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Channel message SET,6,5,0.833333333
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Message name SET,7,5,0.714285714
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Message entry ADD,6,5,0.833333333
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Entry name SET,6,5,0.833333333
GPT35,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,Entry type SET,9,8,0.888888889
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,BehaviorSpecification nodes ADD,3,3,1
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Stimulus name SET,1,1,1
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Display name SET,1,1,1
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,StructuredNode ports ADD,2,3,1.5
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Stimulus ports ADD,1,1,1
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Port pChannels ADD,2,3,1.5
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Channel pFrom SET,2,3,1.5
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Channel pTo SET,2,4,2
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,StructuredNode processes ADD,7,3,0.428571429
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Process name SET,7,3,0.428571429
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Port portExtension SET,1,2,2
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,StructuredNode nChannels ADD,8,6,0.75
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Channel nFrom SET,8,6,0.75
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Channel nTo SET,8,6,0.75
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Display ports ADD,1,1,1
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Process processExtension SET,1,3,3
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Port name SET,4,8,2
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Channel name SET,10,6,0.6
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Channel queueSize SET,8,5,0.625
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Channel rendezVous SET,8,7,0.875
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Channel message SET,8,5,0.625
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Message name SET,9,5,0.555555556
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Message entry ADD,8,5,0.625
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Entry name SET,8,5,0.625
GPT35,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,Entry type SET,11,8,0.727272727
